ext_tot,agr_tot,con_tot,neg_tot,ope_tot,health_tot,work_tot,gpa,age,gender
2.75,3.4166666666666665,3.5833333333333335,2.5,3.9166666666666665,3.269230769230769,2.3529411764705883,3.5,38,Woman
NA,NA,NA,NA,NA,2.6538461538461537,2.6470588235294117,3.1,41,Man
3.5,3.5,4.166666666666667,2.75,3.6666666666666665,4.346153846153846,4.352941176470588,2,24,Nobinary or genderqueer
2.8333333333333335,3.6666666666666665,3.5,2.5833333333333335,4.583333333333333,2.923076923076923,4.235294117647059,3.5,35,Man
NA,NA,NA,NA,NA,3.769230769230769,4.294117647058823,3,30,Man
2.9166666666666665,2.8333333333333335,3.0833333333333335,2.75,3,3.576923076923077,4.529411764705882,NA,40,Woman
2.1666666666666665,4.25,4.583333333333333,2.3333333333333335,3.8333333333333335,NA,4.0588235294117645,3.35,23,Man
NA,NA,NA,NA,NA,2.3076923076923075,3.0588235294117645,3,26,Man
NA,NA,NA,NA,NA,4.230769230769231,3.9411764705882355,3,31,Woman
3.75,NA,3.4166666666666665,2.4166666666666665,3.6666666666666665,NA,4.235294117647059,3.5,22,Woman
NA,NA,NA,NA,NA,4.115384615384615,2.8823529411764706,4,30,Woman
4.166666666666667,4.416666666666667,4.166666666666667,1.4166666666666667,5,4,3.8823529411764706,3.6,21,Woman
3.9166666666666665,4.083333333333333,3.9166666666666665,2.9166666666666665,4.416666666666667,NA,4.411764705882353,3,35,Man
NA,NA,NA,NA,NA,3.8076923076923075,4.235294117647059,3.5,35,Man
NA,NA,NA,NA,NA,3.230769230769231,2.1176470588235294,4,21,Woman
3.0833333333333335,4.083333333333333,4.916666666666667,2.3333333333333335,4.083333333333333,3.8461538461538463,4.470588235294118,3.8,20,Woman
NA,NA,NA,NA,NA,3.8461538461538463,3.411764705882353,5,34,Man
3.4166666666666665,3.8333333333333335,3.3333333333333335,3.5,4.666666666666667,4.115384615384615,2.823529411764706,5.2,32,Man
NA,NA,NA,NA,NA,3.3846153846153846,4.294117647058823,4.1,31,Man
2.6666666666666665,3.6666666666666665,3,2.5,4,3.923076923076923,4.352941176470588,3.5,30,Man
2.8333333333333335,3.3333333333333335,4.083333333333333,3.25,4,3.6923076923076925,3.7058823529411766,3,27,Man
NA,NA,NA,NA,NA,3.5384615384615383,1.8235294117647058,3.8,36,Man
NA,NA,NA,NA,NA,3.1153846153846154,2,4.5,35,Man
NA,NA,NA,NA,NA,3.5,3.235294117647059,4,38,Woman
3.1666666666666665,4.166666666666667,4.75,2.8333333333333335,5,4.461538461538462,4.176470588235294,6.2,30,Man
NA,NA,NA,NA,NA,2.8461538461538463,3.0588235294117645,3.5,23,Woman
NA,NA,NA,NA,NA,3.9615384615384617,2.235294117647059,2,30,Woman
3.8333333333333335,3.3333333333333335,4,1.8333333333333333,4.333333333333333,4.230769230769231,4.529411764705882,6,34,Man
NA,NA,NA,NA,NA,3.6153846153846154,3.3529411764705883,4,30,Man
NA,NA,NA,NA,NA,2.6538461538461537,3.588235294117647,5,33,Woman
1.9166666666666667,3.75,2.5,3.1666666666666665,4.666666666666667,2.769230769230769,2.411764705882353,3.5,28,Man
3.1666666666666665,3.0833333333333335,3.4166666666666665,2.75,3.1666666666666665,4.230769230769231,2.823529411764706,4,26,Man
2.8333333333333335,3.9166666666666665,3.75,3,4.833333333333333,3.4615384615384617,4.235294117647059,3.3,27,Man
4.583333333333333,4.25,4.416666666666667,1.3333333333333333,3.5,3.4615384615384617,4.647058823529412,4.2,35,Man
NA,NA,NA,NA,NA,4.153846153846154,4.352941176470588,4,30,Man
NA,NA,NA,NA,NA,2.9615384615384617,3.588235294117647,3.6,44,Man
2.9166666666666665,4,3.5,3.3333333333333335,4.916666666666667,3.0384615384615383,2.823529411764706,3.7,23,Man
NA,NA,NA,NA,NA,3.076923076923077,3.823529411764706,3.6,29,Man
3.25,3.4166666666666665,3.25,2.6666666666666665,3.4166666666666665,4.115384615384615,4.705882352941177,3,26,Man
3.0833333333333335,3,2.75,3.0833333333333335,2.9166666666666665,3.8846153846153846,3.8823529411764706,3.5,54,Man
NA,NA,NA,NA,NA,3.730769230769231,3.4705882352941178,4,24,Man
2.5833333333333335,2.8333333333333335,4,3.0833333333333335,3,3.730769230769231,4.352941176470588,6.8,22,Woman
3.25,4.166666666666667,3.3333333333333335,3.1666666666666665,4,2.923076923076923,3.5294117647058822,3.5,28,Woman
NA,NA,NA,NA,NA,3.8461538461538463,3.823529411764706,3.75,31,Prefer not to answer
3,2.8333333333333335,2.6666666666666665,2.8333333333333335,2.5833333333333335,3.8076923076923075,4.0588235294117645,3.9,32,Man
NA,NA,NA,NA,NA,3.1153846153846154,2.2941176470588234,3,46,Woman
NA,NA,NA,NA,NA,3.423076923076923,3.0588235294117645,3,53,Man
NA,NA,NA,NA,NA,3.3461538461538463,3.411764705882353,3.1,18,Woman
NA,NA,NA,NA,NA,3.1153846153846154,1.4705882352941178,4,27,Man
NA,NA,NA,NA,NA,3.730769230769231,2.411764705882353,4,28,Man
NA,NA,NA,NA,NA,3.5,3.4705882352941178,3,24,Man
3.6666666666666665,3.5833333333333335,3.5833333333333335,2.0833333333333335,3.75,3.6538461538461537,4.117647058823529,3.1,36,Man
NA,NA,NA,NA,NA,4.038461538461538,4.117647058823529,3.5,41,Man
2.5,3.25,3.6666666666666665,3.5833333333333335,3.0833333333333335,3.5,3,3.1,23,Woman
NA,NA,NA,NA,NA,3.8461538461538463,3.3529411764705883,3,44,Woman
2.75,3.0833333333333335,3.25,3.3333333333333335,2.8333333333333335,NA,4.352941176470588,3.7,30,Woman
NA,NA,NA,NA,NA,4.1923076923076925,3.1176470588235294,3.5,28,Man
NA,NA,NA,NA,NA,4.038461538461538,2.5294117647058822,3.5,29,Woman
NA,NA,NA,NA,NA,3.5,NA,3.1,34,Woman
NA,NA,NA,NA,NA,3.6153846153846154,3.8823529411764706,3.7,29,Man
3,NA,2.8333333333333335,3.8333333333333335,3.0833333333333335,3.8076923076923075,4.588235294117647,3.1,34,Man
NA,NA,NA,NA,NA,3.230769230769231,NA,3.4,21,Woman
NA,NA,NA,NA,NA,4.230769230769231,3.8823529411764706,3.45,20,Woman
NA,NA,NA,NA,NA,3.4615384615384617,2.4705882352941178,3.83,20,Woman
NA,NA,NA,NA,NA,3.5,2.7058823529411766,3.2,19,Man
NA,NA,NA,NA,NA,2.5384615384615383,3.0588235294117645,3.7,35,Woman
4,4.5,5,1.75,4.416666666666667,NA,4.117647058823529,3.6,26,Woman
NA,NA,NA,NA,NA,3.769230769230769,3.8823529411764706,3.76,19,Woman
3.9166666666666665,4.083333333333333,4.916666666666667,2.25,NA,4.115384615384615,4.294117647058823,12,55,Man
3.5,3.5833333333333335,3.8333333333333335,3.0833333333333335,2.8333333333333335,4.1923076923076925,3.588235294117647,5,28,Man
2.3333333333333335,3.75,2.9166666666666665,3.25,4.333333333333333,3.3846153846153846,3.5294117647058822,3,25,Man
3.0833333333333335,2.9166666666666665,2.4166666666666665,3.4166666666666665,2.5,3.3461538461538463,3.7058823529411766,3.1,28,Man
NA,NA,NA,NA,NA,3.6538461538461537,3.4705882352941178,5,56,Man
4.083333333333333,3.9166666666666665,4.916666666666667,2.4166666666666665,3.9166666666666665,3.730769230769231,3.6470588235294117,3.4,59,Woman
3.0833333333333335,NA,4.5,1.0833333333333333,4.666666666666667,3.423076923076923,4.294117647058823,4,38,Man
NA,NA,NA,NA,NA,NA,3.5294117647058822,79,43,Woman
NA,NA,NA,NA,NA,NA,4,3,49,Woman
2.1666666666666665,3.25,2.75,2.75,3.4166666666666665,3.8076923076923075,3.7058823529411766,3.4,29,Man
NA,NA,NA,NA,NA,3.9615384615384617,3.1176470588235294,4.5,60,Man
NA,NA,NA,NA,NA,4.076923076923077,3.176470588235294,3.11,19,Woman
NA,NA,NA,NA,NA,4.153846153846154,3.176470588235294,3.52,19,Woman
4.166666666666667,4,4.083333333333333,1.5,4.833333333333333,3.923076923076923,4.588235294117647,3.9,21,Woman
2.75,4.25,3.5,2.5833333333333335,4,3.269230769230769,3.235294117647059,3.38,19,Woman
NA,NA,NA,NA,NA,3.769230769230769,2.823529411764706,3.8,31,Woman
NA,NA,NA,NA,NA,3.8846153846153846,3.3529411764705883,3.4,20,Woman
NA,NA,NA,NA,NA,2.4615384615384617,2,3.84,18,Woman
2.5833333333333335,3.6666666666666665,3.9166666666666665,3.25,3.1666666666666665,3.6153846153846154,3.6470588235294117,3.9,24,Woman
NA,NA,NA,NA,NA,3.076923076923077,4.0588235294117645,3.8,19,Man
NA,NA,NA,NA,NA,3.6153846153846154,3.764705882352941,4,21,Man
NA,NA,NA,NA,NA,2.1538461538461537,2.5294117647058822,2.4,18,Woman
NA,NA,NA,NA,NA,3.423076923076923,3.5294117647058822,3.8,19,Woman
NA,NA,NA,NA,NA,3.5384615384615383,2,2,18,Woman
NA,NA,NA,NA,NA,3.423076923076923,3.235294117647059,3.9,19,Woman
NA,NA,NA,NA,NA,3.076923076923077,2.8823529411764706,4,20,Woman
NA,NA,NA,NA,NA,3.6923076923076925,3.8823529411764706,3.5,19,Woman
NA,NA,NA,NA,NA,3.3076923076923075,2.4705882352941178,3.8,19,Woman
NA,NA,NA,NA,NA,3.4615384615384617,2.8823529411764706,3.74,19,Woman
4.25,4.166666666666667,4.666666666666667,1.4166666666666667,4.666666666666667,4.346153846153846,3.4705882352941178,3.54,23,Woman
NA,NA,NA,NA,NA,3.3846153846153846,3.823529411764706,3.8,20,Woman
NA,NA,NA,NA,NA,3.8076923076923075,2.8823529411764706,3.4,23,Woman
NA,NA,NA,NA,NA,2.6153846153846154,3.6470588235294117,3.37,20,Woman
3.8333333333333335,3.75,4.833333333333333,2.0833333333333335,3.8333333333333335,4.269230769230769,3.8823529411764706,3.4,19,Woman
NA,NA,NA,NA,NA,3,3.4705882352941178,3.72,19,Woman
2.75,4.5,3.1666666666666665,3.4166666666666665,3.4166666666666665,3.6538461538461537,3.823529411764706,3.7,22,Woman
NA,NA,NA,NA,NA,3.6153846153846154,3.5294117647058822,3.93,18,Woman
NA,NA,NA,NA,NA,3.9615384615384617,2.7058823529411766,3.4,23,Woman
3.3333333333333335,2.9166666666666665,3,3.4166666666666665,4.75,3.3076923076923075,3.5294117647058822,3.6,28,Man
NA,NA,NA,NA,NA,3.730769230769231,4.176470588235294,2.7,19,Woman
NA,NA,NA,NA,NA,2.923076923076923,3.2941176470588234,2.23,20,Woman
4.5,3.4166666666666665,3.0833333333333335,2.0833333333333335,4.25,NA,3.6470588235294117,3.39,20,Woman
NA,NA,NA,NA,NA,2.923076923076923,3.176470588235294,3.39,20,Woman
2.5,3.8333333333333335,4.333333333333333,3.4166666666666665,3,4.115384615384615,4.0588235294117645,3.6,19,Woman
NA,NA,NA,NA,NA,3.1923076923076925,3.411764705882353,3.56,19,Woman
NA,NA,NA,NA,NA,3.423076923076923,4.352941176470588,3.3,19,Man
NA,NA,NA,NA,NA,2.8846153846153846,2.588235294117647,3.6,19,Woman
3.5,3.6666666666666665,4.5,2.8333333333333335,4.583333333333333,3.730769230769231,2.8823529411764706,2.7,18,Woman
NA,NA,NA,NA,NA,4.076923076923077,4.470588235294118,3.6,19,Woman
3.6666666666666665,3.3333333333333335,3.1666666666666665,3.4166666666666665,3.5,3,2.764705882352941,3.6,19,Woman
NA,NA,NA,NA,NA,3.3846153846153846,2.9411764705882355,3.72,18,Prefer not to answer
NA,NA,NA,NA,NA,3.769230769230769,3.823529411764706,4,18,Woman
3.6666666666666665,4.166666666666667,4.25,2.0833333333333335,4.083333333333333,3.423076923076923,3,3.4,19,Woman
NA,NA,NA,NA,NA,3.3076923076923075,3.6470588235294117,3.8,20,Woman
NA,NA,NA,NA,NA,3.576923076923077,3.3529411764705883,3.9,19,Woman
NA,NA,NA,NA,NA,3.5384615384615383,3.4705882352941178,3,20,Woman
NA,NA,NA,NA,NA,NA,3.2941176470588234,3.96,20,Nobinary or genderqueer
NA,NA,NA,NA,NA,3.6153846153846154,3.6470588235294117,4,21,Woman
NA,NA,NA,NA,NA,2.923076923076923,3.3529411764705883,3.96,20,Woman
NA,NA,NA,NA,NA,4.038461538461538,3.823529411764706,3.7,20,Woman
NA,NA,NA,NA,NA,4.384615384615385,4.764705882352941,3.75,19,Woman
NA,NA,NA,NA,NA,3.6923076923076925,3.7058823529411766,3.88,18,Woman
3.25,3.25,4.333333333333333,2.6666666666666665,3.3333333333333335,3.769230769230769,3.7058823529411766,3.4,19,Woman
NA,NA,NA,NA,NA,4.115384615384615,4.176470588235294,NA,20,Man
3.3333333333333335,3.4166666666666665,3.9166666666666665,3.3333333333333335,3.3333333333333335,3.730769230769231,3.8823529411764706,3.25,19,Woman
NA,NA,NA,NA,NA,3.5384615384615383,3.6470588235294117,3.5,20,Woman
2.3333333333333335,4.166666666666667,4.833333333333333,2.5833333333333335,4.25,4.115384615384615,2.8823529411764706,4,19,Woman
2.3333333333333335,4,4.666666666666667,2.8333333333333335,4.416666666666667,3.9615384615384617,3.6470588235294117,3.8,19,Man
2.5833333333333335,3.25,3.5,2.75,2.8333333333333335,NA,3.7058823529411766,3.78,20,Woman
NA,NA,NA,NA,NA,3.8461538461538463,2.823529411764706,3.7,20,Woman
NA,NA,NA,NA,NA,4.384615384615385,4.176470588235294,2.6,19,Woman
NA,NA,NA,NA,NA,3.8461538461538463,3.6470588235294117,3.32,24,Woman
1.9166666666666667,4.333333333333333,4.083333333333333,3.5833333333333335,4.75,2.730769230769231,2.176470588235294,3.53,21,Woman
NA,NA,NA,NA,NA,2.6153846153846154,3.8823529411764706,3.53,21,Woman
NA,NA,NA,NA,NA,3.769230769230769,3.764705882352941,2.8,18,Man
3.75,2.5833333333333335,3.5833333333333335,2.5,3.8333333333333335,3.3076923076923075,3.1176470588235294,2.8,18,Man
2.5,3.8333333333333335,4.666666666666667,2.25,3,3.730769230769231,4.294117647058823,4,18,Woman
NA,NA,NA,NA,NA,3.1923076923076925,4.176470588235294,4,18,Woman
2.5,3,2.5,2.6666666666666665,4.5,3.076923076923077,3,3.4,19,Woman
NA,NA,NA,NA,NA,4.5,4.117647058823529,3.8,20,Woman
NA,3.75,2,3.75,3,3.269230769230769,4.470588235294118,3.87,20,Man
2.25,3.25,3.3333333333333335,3.1666666666666665,2.1666666666666665,3.1538461538461537,2.6470588235294117,4,24,Woman
3.8333333333333335,3.9166666666666665,4,3.75,3.25,3.8846153846153846,3.411764705882353,3.8,18,Man
4.166666666666667,4,3.5833333333333335,1.75,4.083333333333333,3.730769230769231,4.588235294117647,3.34,21,Woman
3.4166666666666665,3.5,4.166666666666667,2.75,3.0833333333333335,4.038461538461538,4.588235294117647,3.33,19,Woman
2.4166666666666665,4.666666666666667,3.4166666666666665,2.8333333333333335,4.75,NA,3.1176470588235294,3.43,21,Woman
NA,NA,NA,NA,NA,3.269230769230769,1.8823529411764706,4,18,Woman
2.6666666666666665,3.4166666666666665,3.75,3.6666666666666665,3.4166666666666665,3.1538461538461537,2.7058823529411766,3.9,21,Woman
3,3.25,3.25,2.6666666666666665,3,3.3846153846153846,3.7058823529411766,3.9,21,Woman
NA,NA,NA,NA,NA,4.230769230769231,3.9411764705882355,4,18,Woman
NA,NA,NA,NA,NA,4.076923076923077,3.588235294117647,NA,18,Man
NA,NA,NA,NA,NA,NA,2.2941176470588234,3.68,18,Woman
NA,NA,NA,NA,NA,3.5,3.7058823529411766,3.8,19,Man
2,3,2.8333333333333335,3.75,3.9166666666666665,3.6153846153846154,3.588235294117647,2.7,21,Woman
NA,NA,NA,NA,NA,4.038461538461538,4,3.8,18,Woman
3.3333333333333335,3.9166666666666665,4.166666666666667,2.5,3.4166666666666665,3.6923076923076925,4.176470588235294,3.46,20,Woman
NA,NA,NA,NA,NA,3.769230769230769,3.9411764705882355,4,19,Woman
3.25,3.75,4,3.5833333333333335,3.5,3.3461538461538463,4.647058823529412,3.6,18,Woman
NA,NA,NA,NA,NA,4.346153846153846,4.705882352941177,3.65,19,Woman
NA,NA,NA,NA,NA,4.115384615384615,4.117647058823529,3.47,18,Woman
NA,NA,NA,NA,NA,2.8076923076923075,2.8823529411764706,3.7,20,Woman
3.4166666666666665,4.25,4.916666666666667,1.5,4.75,4.230769230769231,4.352941176470588,3.5,20,Woman
2.5833333333333335,2.75,2.75,4.416666666666667,3.25,3.1923076923076925,2.5294117647058822,3.05,19,Woman
2.8333333333333335,3.25,2.75,3.6666666666666665,3.8333333333333335,2.8076923076923075,2.6470588235294117,3.78,18,Woman
3.25,3.0833333333333335,2.8333333333333335,3.3333333333333335,3.4166666666666665,3.230769230769231,3.235294117647059,3.86,19,Woman
2.3333333333333335,4,4.083333333333333,2.4166666666666665,4.833333333333333,3.5,3.764705882352941,3.8,19,Woman
NA,NA,NA,NA,NA,3.3846153846153846,2.0588235294117645,3,28,Woman
3.75,3.25,4,1.8333333333333333,3.6666666666666665,3.923076923076923,4.235294117647059,3.2,18,Woman
2.5833333333333335,3,3.4166666666666665,2.6666666666666665,3.25,3.923076923076923,4.529411764705882,3.53,21,Woman
NA,NA,NA,NA,NA,4.346153846153846,3.411764705882353,2.6,21,Woman
3.25,3.25,4.333333333333333,3.4166666666666665,4.083333333333333,3.6923076923076925,3.2941176470588234,3.5,18,Woman
3.8333333333333335,4.916666666666667,4.583333333333333,1.9166666666666667,3.75,NA,3.588235294117647,4,19,Woman
NA,NA,NA,NA,NA,2.6153846153846154,2.764705882352941,3.8,19,Woman
NA,NA,NA,NA,NA,3.576923076923077,3.823529411764706,2.6,21,Woman
3.3333333333333335,3.5,3.75,2.5,3.0833333333333335,3.6923076923076925,3.9411764705882355,3.65,20,Woman
NA,NA,NA,NA,NA,3.8461538461538463,4.647058823529412,3,18,Woman
2.9166666666666665,2.6666666666666665,3.0833333333333335,2.8333333333333335,2.6666666666666665,3.6153846153846154,4.352941176470588,3.58,22,Woman
NA,NA,NA,NA,NA,3.0384615384615383,4.176470588235294,3.5,19,Woman
NA,NA,NA,NA,NA,3.769230769230769,2.9411764705882355,3.8,19,Woman
NA,NA,NA,NA,NA,2.8076923076923075,2.0588235294117645,3.09,21,Woman
NA,NA,NA,NA,NA,3.3846153846153846,4.588235294117647,3.9,21,Woman
NA,NA,NA,NA,NA,3.3076923076923075,3.7058823529411766,3.74,18,Woman
3.6666666666666665,4,4.75,NA,3.9166666666666665,3.6538461538461537,3.6470588235294117,2.61,19,Woman
NA,NA,NA,NA,NA,3.730769230769231,3.2941176470588234,3.91,19,Woman
3.3333333333333335,3.4166666666666665,3,3.3333333333333335,3.5,3.5384615384615383,3.9411764705882355,3,18,Man
NA,NA,NA,NA,NA,2.730769230769231,3.1176470588235294,2.7,21,Man
NA,NA,NA,NA,NA,4.1923076923076925,4.0588235294117645,3.3,19,Woman
3.3333333333333335,3.0833333333333335,4,3.5833333333333335,3,3.576923076923077,3.823529411764706,NA,22,Woman
2.9166666666666665,3,3,2.9166666666666665,2.6666666666666665,3.3461538461538463,4,3.54,20,Woman
3,4.916666666666667,5,2.5,5,3.923076923076923,3.8823529411764706,4,18,Man
NA,NA,NA,NA,NA,4.153846153846154,3.5294117647058822,3.7,19,Woman
2.8333333333333335,2.9166666666666665,4.25,1.9166666666666667,4,3.423076923076923,2.8823529411764706,4,19,Man
2.8333333333333335,4.75,4.416666666666667,1.8333333333333333,3.6666666666666665,3.923076923076923,3.3529411764705883,2.8,21,Prefer not to answer
NA,NA,NA,NA,NA,3.6923076923076925,3.9411764705882355,2.8,21,Prefer not to answer
1.8333333333333333,3.75,3.5833333333333335,3.25,4,3.8461538461538463,4.176470588235294,3.5,19,Woman
3.6666666666666665,4.416666666666667,5,1.8333333333333333,4.833333333333333,3.1538461538461537,3.823529411764706,3.8,18,Woman
NA,NA,NA,NA,NA,3.3461538461538463,2.588235294117647,3.5,19,Woman
NA,NA,NA,NA,NA,3.076923076923077,3,3.7,20,Man
NA,NA,NA,NA,NA,4.115384615384615,4.411764705882353,2.8,23,Woman
NA,NA,NA,NA,NA,3.923076923076923,3.3529411764705883,4,19,Woman
3.1666666666666665,2.9166666666666665,3.5,2.8333333333333335,3.25,3.423076923076923,3.7058823529411766,2.8,23,Woman
NA,NA,NA,NA,NA,3.769230769230769,3.7058823529411766,4,19,Woman
2.9166666666666665,3,4.416666666666667,2.1666666666666665,3,3,4.235294117647059,3.7,19,Man
2.5,3.9166666666666665,2.75,2.6666666666666665,3.1666666666666665,3.3461538461538463,3.235294117647059,4,18,Woman
4.25,4.166666666666667,4.083333333333333,1.75,4.083333333333333,4.230769230769231,4.352941176470588,3.93,20,Man
NA,NA,NA,NA,NA,3.9615384615384617,3.176470588235294,3.7,18,Man
NA,NA,NA,NA,NA,2.923076923076923,2.7058823529411766,3.72,18,Woman
1.5833333333333333,3.5833333333333335,4,3.25,2.8333333333333335,3.769230769230769,3.8823529411764706,2.79,20,Man
4,3.8333333333333335,3.4166666666666665,2.25,3.1666666666666665,3.6153846153846154,4.705882352941177,3.7,19,Nobinary or genderqueer
3.5,3.3333333333333335,3.3333333333333335,3,2.9166666666666665,3.5384615384615383,4.588235294117647,3.85,19,Woman
4.833333333333333,3.8333333333333335,3.3333333333333335,2.3333333333333335,4.083333333333333,3.269230769230769,3.4705882352941178,3,20,Woman
NA,NA,NA,NA,NA,4.1923076923076925,3.5294117647058822,3.8,19,Gender Fluid
3.1666666666666665,3.75,4.333333333333333,2.5,2.6666666666666665,3.230769230769231,3.8823529411764706,3.5,18,Woman
NA,NA,NA,NA,NA,3.6153846153846154,2.7058823529411766,3.4,20,Woman
NA,NA,NA,NA,NA,2.8076923076923075,4,2.7,19,Man
NA,NA,NA,NA,NA,4.3076923076923075,4.0588235294117645,3.33,21,Woman
3.1666666666666665,3.25,4.583333333333333,2.0833333333333335,4.166666666666667,3.9615384615384617,3.411764705882353,3.2,20,Man
NA,NA,NA,NA,NA,3.6538461538461537,3.235294117647059,3.6,19,Man
NA,NA,NA,NA,NA,3.1153846153846154,2.2941176470588234,3.5,23,Woman
NA,NA,NA,NA,NA,3.1153846153846154,3.6470588235294117,3.28,19,Woman
NA,NA,NA,NA,NA,3.923076923076923,3.1176470588235294,3.6,18,Man
2.3333333333333335,4.083333333333333,3.1666666666666665,2.4166666666666665,2.8333333333333335,3.076923076923077,3.823529411764706,3.4,18,Genderfluid
NA,NA,NA,NA,NA,3.5384615384615383,3.9411764705882355,2.8,20,Woman
2.25,3.9166666666666665,3.5833333333333335,2.5833333333333335,2.6666666666666665,2.5384615384615383,4.235294117647059,3.86,18,Man
2.5,4.166666666666667,2.75,3,4.5,3.4615384615384617,3.588235294117647,3.8,19,Woman
3.6666666666666665,4.25,5,1.5,4.416666666666667,4.3076923076923075,4.0588235294117645,3.2,19,Man
3.1666666666666665,5,4.25,2.3333333333333335,4.083333333333333,3.730769230769231,4.529411764705882,3.4,19,Woman
NA,NA,NA,NA,NA,2.8076923076923075,3.411764705882353,3.6,19,Woman
NA,NA,NA,NA,NA,3.8461538461538463,3.0588235294117645,3.4,18,Woman
NA,NA,NA,NA,NA,3.8846153846153846,3.2941176470588234,3.8,18,Man
NA,NA,NA,NA,NA,3.269230769230769,3.6470588235294117,3.6,19,Man
NA,NA,NA,NA,NA,3.5,3,4,19,Woman
NA,NA,NA,NA,NA,NA,2.8823529411764706,3,19,Woman
2.3333333333333335,3.1666666666666665,4.166666666666667,2.6666666666666665,3.0833333333333335,3.3846153846153846,3.176470588235294,3.38,19,Man
3,3.0833333333333335,3.0833333333333335,3.9166666666666665,3,3.3461538461538463,4.647058823529412,3.33,21,Woman
2.1666666666666665,3.5,4.166666666666667,3.8333333333333335,4.25,4.038461538461538,3.764705882352941,3.79,19,Woman
NA,NA,NA,NA,NA,3.730769230769231,4.294117647058823,4,18,Woman
2.8333333333333335,3.0833333333333335,3.0833333333333335,3,3.3333333333333335,3.3076923076923075,3.7058823529411766,3.5,19,Man
NA,NA,NA,NA,NA,3.5,3.7058823529411766,3.9,20,Woman
2.6666666666666665,4.25,3.1666666666666665,2.5,4.416666666666667,NA,2.823529411764706,3.4,19,Woman
1.6666666666666667,3.25,3.1666666666666665,NA,4.833333333333333,3.6923076923076925,3.176470588235294,3.7,18,Woman
NA,NA,NA,NA,NA,3.5384615384615383,3.764705882352941,2.9,20,Man
NA,NA,NA,NA,NA,3.9615384615384617,4.117647058823529,3.1,24,Man
3.9166666666666665,3.6666666666666665,3.4166666666666665,3.4166666666666665,4.583333333333333,3.230769230769231,3.764705882352941,3.71,22,Woman
NA,NA,NA,NA,NA,4.230769230769231,3.764705882352941,NA,20,Woman
3.9166666666666665,4.166666666666667,4,2.25,3.3333333333333335,4,3.8823529411764706,3,32,Woman
4.166666666666667,4.083333333333333,3.4166666666666665,2.8333333333333335,3.9166666666666665,3.8846153846153846,4.352941176470588,3.71,21,Woman
3.5833333333333335,NA,4.583333333333333,2.9166666666666665,4.5,2.8076923076923075,3.8823529411764706,3.71,21,Woman
3.8333333333333335,3.25,2.9166666666666665,2.9166666666666665,2.75,3.8461538461538463,4.176470588235294,2.98,21,Man
4.083333333333333,4.25,3.9166666666666665,1.5,4.583333333333333,4.1923076923076925,4.294117647058823,3.85,19,Woman
NA,NA,NA,NA,NA,3.1538461538461537,3.7058823529411766,3,21,Woman
4.166666666666667,3.8333333333333335,3.25,2.25,3,3.4615384615384617,3.3529411764705883,2,19,Man
3,3.1666666666666665,3.5,2.9166666666666665,3.0833333333333335,3.6153846153846154,4.588235294117647,3.7,18,Man
NA,NA,NA,NA,NA,3.269230769230769,2.6470588235294117,4,18,Woman
3.1666666666666665,4.583333333333333,4.583333333333333,1.5833333333333333,5,4.384615384615385,4.294117647058823,3.5,19,Woman
NA,NA,NA,NA,NA,3.230769230769231,3.764705882352941,3.86,20,Woman
3.75,2.8333333333333335,3.75,2.5833333333333335,4,2.8846153846153846,2.7058823529411766,4,29,Woman
NA,NA,NA,NA,NA,3.730769230769231,2.9411764705882355,3.7,19,Man
4.166666666666667,4.333333333333333,4,2.1666666666666665,4.5,3.6923076923076925,3.9411764705882355,3.71,20,Woman
NA,NA,NA,NA,NA,3.769230769230769,3.764705882352941,3.6,19,Woman
NA,NA,NA,NA,NA,3.269230769230769,3.823529411764706,3.6,19,Woman
NA,NA,NA,NA,NA,3.4615384615384617,3.0588235294117645,3.71,21,Woman
NA,NA,NA,NA,NA,3.269230769230769,3.588235294117647,3.6,31,Woman
NA,NA,NA,NA,NA,3.8461538461538463,3.235294117647059,3.72,19,Woman
NA,NA,NA,NA,NA,3.4615384615384617,3.3529411764705883,2.97,19,Woman
NA,NA,NA,NA,NA,3.230769230769231,NA,3.61,20,Woman
3.6666666666666665,4.833333333333333,4.333333333333333,3.1666666666666665,3.1666666666666665,3.769230769230769,4.0588235294117645,3,21,Woman
NA,NA,NA,NA,NA,2.8846153846153846,3.6470588235294117,3.6,18,Woman
4.083333333333333,3.6666666666666665,4.083333333333333,2.8333333333333335,4.166666666666667,3.6538461538461537,3.5294117647058822,3.92,18,Woman
NA,NA,NA,NA,NA,3.5,3.2941176470588234,3.7,19,Man
2,2.25,3.1666666666666665,2.9166666666666665,3.6666666666666665,3.3461538461538463,3.5294117647058822,3.66,20,Woman
NA,NA,NA,NA,NA,3.8846153846153846,2.411764705882353,3.16,20,Man
3.5,3.3333333333333335,3.3333333333333335,2.4166666666666665,3.0833333333333335,3.730769230769231,4.176470588235294,3.56,18,Man
3.0833333333333335,3.5833333333333335,3,2.4166666666666665,3.5833333333333335,3.6153846153846154,4.764705882352941,3.95,18,Woman
NA,NA,NA,NA,NA,3.730769230769231,4.588235294117647,3.2,20,Woman
3.5833333333333335,3,4.25,1.9166666666666667,3.6666666666666665,3.8461538461538463,3.588235294117647,2.8,38,Woman
NA,NA,NA,NA,NA,3.9615384615384617,3.411764705882353,3.1,21,Woman
